,original_filename,page,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10
2924,GP_Delimitation_2019_Final-1-400.pdf,360,1,11 एलएनपी,"1. 11 एलएनपी
2. 16 एमएल
3. श्यामसिंहवाला
4. 12 एलएनपी
सिहागावाली
5. 16 बीएनडब्ल्यू
सिहागावाली
6. 17 एमएल
पठानवाला",11 एलएनपी,"1. 11 एलएनपी
2. 16 एमएल
3. श्यामसिंहवाला",,,,,
2925,GP_Delimitation_2019_Final-1-400.pdf,360,2,,,"12 एलएनपी
सिहागावाली","1. 12 एलएनपी
सिहागावाली
2. 16 बीएनडब्ल्यू
सिहागावाली
3. 17 एमएल
पठानवाला
4. 501 एलएनपी
5. चक
23 एसडीएस",,,,,
2926,GP_Delimitation_2019_Final-1-400.pdf,361,3,18 एमएल,"1. 13 एलएनपी |
2 . 13 एलएनपी -II
3 . 14 एलएन पी
22 एलएनपी 4 .
5 . पतीखीयां
6. पतीखीयां
7 . 18 एमएल
8. 19 एमएल
9. 501 एलएनपी
।
॥",18 एमएल,"13 एलएनपी
- I
2. 13 एलएनपी
1 .
- ||
14 एलएन पी 3 .
4. 22 एल एन
पी
5. पतीखीयां - ।
6 . पतीखीयां - ॥
7. 18 एमएल
8 . 19 एमएल",,,,,
2927,GP_Delimitation_2019_Final-1-400.pdf,361,4,साहूवाला,"1. 3 एफ
छोटी साहूवाला
2. 4 ए छोटी
3. 4 एफ छोटी
4. 3 ए छोटी
5. 5 ए छोटी
6. 6 ए छोटी
7. 7 ए छोटी- I
8. 7 ए छोटी -II",साहूवाला,"1. 3 एफ
छोटी साहूवाला
2. 4 ए छोटी
3. 4 एफ छोटी
4. 3 ए छोटी",,,,,
2928,GP_Delimitation_2019_Final-1-400.pdf,361,LO 5,,,6 ए छोटी,"1. 5 ए छोटी
2. 6 ए छोटी
3. 7 ए छोटी- |
4. 7 ए छोटी ||
5. 8 ए छोटी
6. 10 ए छोटी
7. 6 जेड ए",,,,,
2929,GP_Delimitation_2019_Final-1-400.pdf,361,( ) 6,10 जेड,"1. 6 जेड
2. 8 जैड
3. 10 जेड
4. 12 जेड
5. 14 जेड
6. 15 जेड
7. 8 ए छोटी
8. 10 ए छोटी
9. 6 जेड ए",10 जेड,"1. 6 जेड
2. 8 जैड
3. 10 जेड
4. 12 जेड
5. 14 जेड
6. 15 जेड",,,,,
2930,GP_Delimitation_2019_Final-1-400.pdf,362,,,पंचायत समिति,पदमपुर,,,,,,
2931,GP_Delimitation_2019_Final-1-400.pdf,362,क्र.सं.,"वर्तमान ग्रा ० प ०
का नाम","वर्तमान ग्रा ० प ० में
सम्मिलित ग्रामों का
नाम","पुनर्गठित / पुनर्सीमांकित / नव
सृजित
ग्रा ० प ० का नाम","पुनर्गठित /
पुनर्सीमांकित /
नवसृजित ग्रा 0 प 0 में
ग्रामों का नाम",,,,,
2932,GP_Delimitation_2019_Final-1-400.pdf,362,1,2,3,4,5,,,,,
2933,GP_Delimitation_2019_Final-1-400.pdf,362,1,घमूड़वाली,"1. हुनतपुरा
2. 1 ईईए
3. 1 पीपी
4. 2 पीपी
5. 1 ईईए 2",घमूड़वाली,"1. हुनतपुरा 2. 1 ईईए
3. 1 पीपी
4. 2 पीपी
5. 1 ईईए 2
6. 26 एमएल",,,,,
2934,GP_Delimitation_2019_Final-1-400.pdf,362,2,बींझवायला,"1. 47 एलएनपी
1
2. 47 एलएनपी
2
3. 29 एमएल
4. बीझबायला
5. 42 एलएनपी
1
6. 40 एलएनपी
7. 42 एलएनपी
2
8. 41 एलएनपी
9. 26 एमएल",बींझवायला,"1. 47 एलएनपी
1
2. 47 एलएनपी
2
3. 29 एमएल
4. बीझबायला
5. 42 एलएनपी
1
6. 40 एलएनपी
7. 42 एलएनपी
2
8. 41 एलएनपी
9. 44 एलएनपी",,,,,
2935,GP_Delimitation_2019_Final-1-400.pdf,362,3,जीवनदेसर,"1. 43 एलएनपी
2. 46 एलएनपी
3. जीवनदेसर
4. चक चिठा
5. 27 एमएल
6. 58 एलएनपी
7. 45 एलएनपी
8. 56 एलएनपी
9. किशनपुरा
बारानी
10.44 एलएनपी",जीवनदेसर,"1. 43 एलएनपी
2. 46 एलएनपी
3. जीवनदेसर
4. चक चिठा
5. 27 एमएल
6. 58 एलएनपी
7. 45 एलएनपी
8. 56 एलएनपी
9. किशनपुरा
बारानी",,,,,
2936,GP_Delimitation_2019_Final-1-400.pdf,363,,,पंचायत समिति,अनुपगढ़,,,,,,
2937,GP_Delimitation_2019_Final-1-400.pdf,363,क्र.सं.,"वर्तमान ग्रा ० प ०
का नाम","वर्तमान ग्रा ० प ० में
सम्मिलित ग्रामों का
नाम","पुनर्गठित / पुनर्सीमांकित / नवसृजित |
ग्रा ० प ० का नाम","पुनर्गठित /
पुनर्सीमांकित /
नवसृजित ग्रा ० प ० में
ग्रामों का नाम",,,,,
2938,GP_Delimitation_2019_Final-1-400.pdf,363,1,2,3,4,5,,,,,
2939,GP_Delimitation_2019_Final-1-400.pdf,363,1,"11/12 एनडी
( नाहरांवाली","1. 1 एन एस एम
2. 9 एन डी - ए
3. 7 एन डी
4. 8 एन डी
5. 10 एन डी
6. 9 एन डी
7. 11 एन डी
8. 2 एन एस एम
9. 12 एन डी
10.1 एन एम
11.2 एन एम
12. 1 डी एस एम
13. 2 डी एस एम
14.3 डी एस एम
15.3 एन एम","11/12 एनडी
( नाहरांवाली )","1. 1 एन एस
एम
2. 9 एन डी
ए
7 एन डी 3 .
4. 8 एन डी
5. 10 एन डी
6. 9 एन डी
7. 11 एन डी
8. 2 एन एस
एम
9. 12 एन डी
10.1 एन एम
11.2 एन एम
12. 1 डी एस
एम
13.2 डी एस
एम
14.3 डी एस
एम",,,,,
2940,GP_Delimitation_2019_Final-1-400.pdf,363,2,"20 एल एम
( लूणिया )","1. 8 जे एम
2. 20 एल एम
3. 7 जेएम
4. 19 एल एम
5. 18 एल एम
6. रामसरा बारानी
7. लूणिया बारानी
8. ढाबा बारानी
9. कमराना बारानी
10.4 एन एम
11.5 एन एम",20 एल एम ( लूणिया ),"1. 8 जे एम
2. 20 एल एम
3. 7 जेएम
4. 19 एल एम
5. 18 एल
एम
6. रामसरा
बारानी
7. लूणिया
बारानी
8. ढाबा बारानी",,,,,
2941,GP_Delimitation_2019_Final-1-400.pdf,364,,,12.3 एस एस एम,,9. कमराना,,,,,
2942,GP_Delimitation_2019_Final-1-400.pdf,364,,,13.4 एस एस एम,,बारानी,,,,,
2943,GP_Delimitation_2019_Final-1-400.pdf,364,,,14.5 एस एस एम,,10.4 एन एम,,,,,
2944,GP_Delimitation_2019_Final-1-400.pdf,364,,,15. 5 जे एम,,11.5 एन एम,,,,,
2945,GP_Delimitation_2019_Final-1-400.pdf,364,,,16.6 जे एम,,12.3 एस एस,,,,,
2946,GP_Delimitation_2019_Final-1-400.pdf,364,,,17.14 एल एम,,एम,,,,,
2947,GP_Delimitation_2019_Final-1-400.pdf,364,,,18.15 एल एम,,13.4 एस एस,,,,,
2948,GP_Delimitation_2019_Final-1-400.pdf,364,,,19.16 एल एम,,एम,,,,,
2949,GP_Delimitation_2019_Final-1-400.pdf,364,,,20.17 एल एम,,14.5 एस एस,,,,,
2950,GP_Delimitation_2019_Final-1-400.pdf,364,,,21.1 जे एम,,एम,,,,,
2951,GP_Delimitation_2019_Final-1-400.pdf,364,,,22.2 जे एम,,15.5 जे एम,,,,,
2952,GP_Delimitation_2019_Final-1-400.pdf,364,,,23. 3 जे एम,,16. 6 जे एम,,,,,
2953,GP_Delimitation_2019_Final-1-400.pdf,364,,,24.4 जे एम,,17.3 एन एम,,,,,
2954,GP_Delimitation_2019_Final-1-400.pdf,364,,,,,18. 14 एल एम,,,,,
2955,GP_Delimitation_2019_Final-1-400.pdf,364,,,,,19.15 एल एम,,,,,
2956,GP_Delimitation_2019_Final-1-400.pdf,364,,,,,"20.16 एल एम
21.17 एल एम
22. 1 जेएम
23.2 जेएम
24.3 जेएम",,,,,
2957,GP_Delimitation_2019_Final-1-400.pdf,364,,,,,25.4 जेएम,,,,,
2958,GP_Delimitation_2019_Final-1-400.pdf,364,3,"9 एलएम - बी ,",1. 171,9 एलएम - बी,1. 171,,,,,
2959,GP_Delimitation_2019_Final-1-400.pdf,364,,,आरडीएएस,,आरडीएएस,,,,,
2960,GP_Delimitation_2019_Final-1-400.pdf,364,,,2. 1 डीडी,,2. 1 डीडी,,,,,
2961,GP_Delimitation_2019_Final-1-400.pdf,364,,,3. 2 एन डब्लयू,,3. 2 एन,,,,,
2962,GP_Delimitation_2019_Final-1-400.pdf,364,,,एम,,डब्लयु एम,,,,,
2963,GP_Delimitation_2019_Final-1-400.pdf,364,,,"4. 1 एन डब्लयु
एम",,"4. 1 एन
डब्लयु एम",,,,,
2964,GP_Delimitation_2019_Final-1-400.pdf,364,,,"5. 10 एलएम
बी",,"5. 10 एलएम
बी",,,,,
2965,GP_Delimitation_2019_Final-1-400.pdf,364,,,"6. 10 एलएम
ए",,"6. 10 एलएम
ए
-",,,,,
2966,GP_Delimitation_2019_Final-1-400.pdf,364,,,7. 9 एलएम - बी,,7. 9 एलएम,,,,,
2967,GP_Delimitation_2019_Final-1-400.pdf,364,,,8. 9 एलएम ए,,बी,,,,,
2968,GP_Delimitation_2019_Final-1-400.pdf,364,,,9. 11 एलएम,,8. 9 एलएम -,,,,,
2969,GP_Delimitation_2019_Final-1-400.pdf,364,,,10. 12 एलएम,,ए,,,,,
2970,GP_Delimitation_2019_Final-1-400.pdf,364,,,11. 13 एल एम,,9. 11 एलएम,,,,,
2971,GP_Delimitation_2019_Final-1-400.pdf,365,,,12.11 ए ए,,10. 12 एलएम,,,,,
2972,GP_Delimitation_2019_Final-1-400.pdf,365,,,13.11 ए बी,,11.1 पी,,,,,
2973,GP_Delimitation_2019_Final-1-400.pdf,365,,,14.13 ए,,"12. 155
आरडीएएस
13. 13 एल एम
14.11 ए ए
15.11 ए बी
16.13 ए",,,,,
2974,GP_Delimitation_2019_Final-1-400.pdf,365,4,30 एपीडी,1. 4 केएएम,30 एपीडी,1. 4 केएएम,,,,,
2975,GP_Delimitation_2019_Final-1-400.pdf,365,,,2. 5 केएएम - ए,,2. 5 केएएम - ए,,,,,
2976,GP_Delimitation_2019_Final-1-400.pdf,365,,,3. 5 केएएम - बी,,3. 5 केएएम - बी लं,,,,,
2977,GP_Delimitation_2019_Final-1-400.pdf,365,,,4. 1 बीएनएम,,4. 1 बीएनएम,,,,,
2978,GP_Delimitation_2019_Final-1-400.pdf,365,,,5. 2 बीएनएम,,5. 2 बीएनएम jb,,,,,
2979,GP_Delimitation_2019_Final-1-400.pdf,365,,,6. 1 बीएसएम,,ळं 6. 1 बीएसएम,,,,,
2980,GP_Delimitation_2019_Final-1-400.pdf,365,,,7. 2 बीएसएम,,7 . 2 बीएसएम,,,,,
2981,GP_Delimitation_2019_Final-1-400.pdf,365,,,8. 2 केबीएम,,8. 2 केबीएम,,,,,
2982,GP_Delimitation_2019_Final-1-400.pdf,365,,,9. 26 एपीडी,,9. 26 एपीडी,,,,,
2983,GP_Delimitation_2019_Final-1-400.pdf,365,,,10.27 एपीडी - ए,,10.27 एपीडी - ए,,,,,
2984,GP_Delimitation_2019_Final-1-400.pdf,365,,,11.27 एपीडी - बी,,11.27 एपीडी - बी,,,,,
2985,GP_Delimitation_2019_Final-1-400.pdf,365,,,12.28 एपीडी - ए,,12.28 एपीडी - ए,,,,,
2986,GP_Delimitation_2019_Final-1-400.pdf,365,,,13.28 एपीडी - बी,,13.28 एपीडी - बी,,,,,
2987,GP_Delimitation_2019_Final-1-400.pdf,365,,,14.29 एपीडी,,14.29 एपीडी,,,,,
2988,GP_Delimitation_2019_Final-1-400.pdf,365,,,15.30 एपीडी,,15.30 एपीडी,,,,,
2989,GP_Delimitation_2019_Final-1-400.pdf,365,,,16.31 एपीडी - ए,,16.31 एपीडी - ए,,,,,
2990,GP_Delimitation_2019_Final-1-400.pdf,365,,,17. 31 एपीडी - बी,,17.31 एपीडी- बी,,,,,
2991,GP_Delimitation_2019_Final-1-400.pdf,365,,,18.32 एपीडी,,18.32 एपीडी,,,,,
2992,GP_Delimitation_2019_Final-1-400.pdf,365,,,19.33 एपीडी,,,,,,,
2993,GP_Delimitation_2019_Final-1-400.pdf,365,,,20.34 एपीडी,,,,,,,
2994,GP_Delimitation_2019_Final-1-400.pdf,365,,,21.35 एपीडी,,,,,,,
2995,GP_Delimitation_2019_Final-1-400.pdf,365,,,22.36 एपीडी,,,,,,,
2996,GP_Delimitation_2019_Final-1-400.pdf,365,5 LO,27 ए,1. 10 के,27 ए,1. 10 के,,,,,
2997,GP_Delimitation_2019_Final-1-400.pdf,365,,,2. 12 के,,2. 12 के,,,,,
2998,GP_Delimitation_2019_Final-1-400.pdf,365,,,3. 15 के,,3. 15 के,,,,,
2999,GP_Delimitation_2019_Final-1-400.pdf,365,,,4. 25 ए - ए,,4. 25 ए - ए ए - ए,,,,,
3000,GP_Delimitation_2019_Final-1-400.pdf,365,,,5. 25 ए- बी,,5. 25 ए- बी,,,,,
3001,GP_Delimitation_2019_Final-1-400.pdf,365,,,6. 27 ए,,6. 27 ए,,,,,
3002,GP_Delimitation_2019_Final-1-400.pdf,365,,,7. 28 ए,,7. 28 ए,,,,,
3003,GP_Delimitation_2019_Final-1-400.pdf,366,,,8. 29 ए,,8. 29 ए,,,,,
3004,GP_Delimitation_2019_Final-1-400.pdf,366,,,9. 30 ए,,9 . 30 ए,,,,,
3005,GP_Delimitation_2019_Final-1-400.pdf,366,,,10.31 ए,,10.31 ए,,,,,
3006,GP_Delimitation_2019_Final-1-400.pdf,366,,,11.32 ए,,11.32 ए,,,,,
3007,GP_Delimitation_2019_Final-1-400.pdf,366,,,12.33 ए,,12.33 ए,,,,,
3008,GP_Delimitation_2019_Final-1-400.pdf,366,,,13.34 ए,,13.34 ए,,,,,
3009,GP_Delimitation_2019_Final-1-400.pdf,366,,,14.35 ए,,14.35 ए,,,,,
3010,GP_Delimitation_2019_Final-1-400.pdf,366,,,15.24 ए - ए,,15.33 एपीडी,,,,,
3011,GP_Delimitation_2019_Final-1-400.pdf,366,,,16.24 ए- बी,,16.34 एपीडी,,,,,
3012,GP_Delimitation_2019_Final-1-400.pdf,366,,,17.26 ए,,17.35 एपीडी,,,,,
3013,GP_Delimitation_2019_Final-1-400.pdf,366,,,18.5 एम एस,,18.36 एपीडी,,,,,
3014,GP_Delimitation_2019_Final-1-400.pdf,366,,,आर,,,,,,,
3015,GP_Delimitation_2019_Final-1-400.pdf,366,,,"19.6 एम एस
आर",,,,,,,
3016,GP_Delimitation_2019_Final-1-400.pdf,366,6,90 जीबी,1. 88 जीबी,90 जीबी,1. 88 जीबी,,,,,
3017,GP_Delimitation_2019_Final-1-400.pdf,366,,,2. 89 जीबी,,2. 89 जीबी,,,,,
3018,GP_Delimitation_2019_Final-1-400.pdf,366,,,3. 90 जीबी,,3. 90 जीबी,,,,,
3019,GP_Delimitation_2019_Final-1-400.pdf,366,,,4. 91 जीबी,,4. 91 जीबी,,,,,
3020,GP_Delimitation_2019_Final-1-400.pdf,366,,,5. 92 जीबी,,5. 92 जीबी,,,,,
3021,GP_Delimitation_2019_Final-1-400.pdf,366,,,6. 93 जीबी,,6. 93 जीबी,,,,,
3022,GP_Delimitation_2019_Final-1-400.pdf,366,,,7. 94 जीबी,,7. 94 जीबी,,,,,
3023,GP_Delimitation_2019_Final-1-400.pdf,366,,,8 . 2 एम एस,,8. 1 एपीएम,,,,,
